date,state,population,cases,deaths
6/15/20,Mississippi,2976149,283,4
6/15/20,Missouri,6137428,302,2
6/15/20,Montana,1068778,8,0
6/15/20,Nebraska,1934408,125,5
6/15/20,Nevada,3080156,114,2
6/15/20,New Hampshire,1359711,27,0
6/15/20,New Jersey,8882190,232,49
6/15/20,New Mexico,2096829,93,5
6/15/20,New York,26161672,620,30
6/15/20,North Carolina,10488084,850,8
6/15/20,North Dakota,762062,21,0
6/15/20,Ohio,11689100,428,16
6/15/20,Oklahoma,3956971,186,0
6/15/20,Oregon,4217737,184,4
6/15/20,Pennsylvania,12801989,386,28
6/15/20,Rhode Island,1059361,447,0
6/15/20,South Carolina,5148714,583,2
6/15/20,South Dakota,884659,30,0
6/15/20,Tennessee,6829174,661,8
6/15/20,Texas,28995881,1688,17
6/15/20,Utah,3205958,229,2
6/15/20,Vermont,623989,2,0
6/15/20,Virginia,8535519,380,6
6/15/20,Washington,7614893,281,3
6/15/20,West Virginia,1792147,31,0
6/15/20,Wisconsin,5822434,174,2
6/15/20,Wyoming,578759,19,0
6/16/20,Alabama,4903185,632,10
6/16/20,Alaska,731545,12,0
6/16/20,Arizona,7278717,2341,26
6/16/20,Arkansas,3017804,222,6
6/16/20,California,39512223,3235,86
6/16/20,Colorado,5758736,143,12
6/16/20,Connecticut,3565287,116,6
6/16/20,Delaware,973764,61,1
6/16/20,District of Columbia,705749,19,5
6/16/20,Florida,21477737,2783,55
6/16/20,Georgia,10617423,878,38
6/16/20,Hawaii,1415872,0,0
6/16/20,Idaho,1787065,63,1
6/16/20,Illinois,12671821,622,72
6/16/20,Indiana,6732219,356,14
6/16/20,Iowa,3155070,98,7
6/16/20,Kansas,2913314,92,0
6/16/20,Kentucky,4467673,0,0
6/16/20,Louisiana,4648794,460,24
6/16/20,Maine,1344212,8,0
6/16/20,Maryland,6045680,377,18
6/16/20,Massachusetts,6892503,142,19
6/16/20,Michigan,9986857,175,16
6/16/20,Minnesota,5639632,190,9
6/16/20,Mississippi,2976149,353,20
6/16/20,Missouri,6137428,221,4
6/16/20,Montana,1068778,5,0
6/16/20,Nebraska,1934408,187,11
6/16/20,Nevada,3080156,368,2
6/16/20,New Hampshire,1359711,20,6
6/16/20,New Jersey,8882190,368,84
6/16/20,New Mexico,2096829,85,7
6/16/20,New York,26161672,631,55
6/16/20,North Carolina,10488084,793,29
6/16/20,North Dakota,762062,23,0
6/16/20,Ohio,11689100,434,24
6/16/20,Oklahoma,3956971,228,4
6/16/20,Oregon,4217737,278,2
6/16/20,Pennsylvania,12801989,389,33
6/16/20,Rhode Island,1059361,0,0
6/16/20,South Carolina,5148714,612,5
6/16/20,South Dakota,884659,38,2
6/16/20,Tennessee,6829174,747,11
6/16/20,Texas,28995881,3358,48
6/16/20,Utah,3205958,240,2
6/16/20,Vermont,623989,3,0
6/16/20,Virginia,8535519,445,18
6/16/20,Washington,7614893,417,11
6/16/20,West Virginia,1792147,19,0
6/16/20,Wisconsin,5822434,266,9
6/16/20,Wyoming,578759,10,0
6/17/20,Alabama,4903185,390,5
6/17/20,Alaska,731545,20,0
6/17/20,Arizona,7278717,1752,21
6/17/20,Arkansas,3017804,420,9
6/17/20,California,39512223,3837,71
6/17/20,Colorado,5758736,229,14
6/17/20,Connecticut,3565287,75,9
6/17/20,Delaware,973764,43,2
6/17/20,District of Columbia,705749,29,3
6/17/20,Florida,21477737,2602,25
6/17/20,Georgia,10617423,1231,44
6/17/20,Hawaii,1415872,8,0
6/17/20,Idaho,1787065,170,0
6/17/20,Illinois,12671821,604,88
6/17/20,Indiana,6732219,227,24
6/17/20,Iowa,3155070,281,10
6/17/20,Kansas,2913314,233,1
6/17/20,Kentucky,4467673,345,13
6/17/20,Louisiana,4648794,863,20
6/17/20,Maine,1344212,19,1
6/17/20,Maryland,6045680,560,28
6/17/20,Massachusetts,6892503,267,69
6/17/20,Michigan,9986857,218,2
6/17/20,Minnesota,5639632,410,12
6/17/20,Mississippi,2976149,489,23
6/17/20,Missouri,6137428,173,18
6/17/20,Montana,1068778,16,1
6/17/20,Nebraska,1934408,193,3
6/17/20,Nevada,3080156,171,6
6/17/20,New Hampshire,1359711,73,4
6/17/20,New Jersey,8882190,294,43
6/17/20,New Mexico,2096829,94,5
6/17/20,New York,26161672,567,26
6/17/20,North Carolina,10488084,1027,12
6/17/20,North Dakota,762062,42,0
6/17/20,Ohio,11689100,412,12
6/17/20,Oklahoma,3956971,259,1
6/17/20,Oregon,4217737,120,1
6/17/20,Pennsylvania,12801989,311,43
6/17/20,Rhode Island,1059361,0,0
6/17/20,South Carolina,5148714,561,10
6/17/20,South Dakota,884659,84,1
6/17/20,Tennessee,6829174,363,5
6/17/20,Texas,28995881,4130,40
6/17/20,Utah,3205958,296,3
6/17/20,Vermont,623989,-1,0
6/17/20,Virginia,8535519,444,13
6/17/20,Washington,7614893,275,-5
6/17/20,West Virginia,1792147,36,0
6/17/20,Wisconsin,5822434,258,10
6/17/20,Wyoming,578759,25,0
6/18/20,Alabama,4903185,882,17
6/18/20,Alaska,731545,12,0
6/18/20,Arizona,7278717,2508,34
6/18/20,Arkansas,3017804,278,11
6/18/20,California,39512223,4335,84
6/18/20,Colorado,5758736,230,7
6/18/20,Connecticut,3565287,86,7
6/18/20,Delaware,973764,55,5
6/18/20,District of Columbia,705749,56,4
6/18/20,Florida,21477737,3202,43
6/18/20,Georgia,10617423,830,30
6/18/20,Hawaii,1415872,18,0
6/18/20,Idaho,1787065,111,1
6/18/20,Illinois,12671821,645,52
6/18/20,Indiana,6732219,425,15
6/18/20,Iowa,3155070,399,5
6/18/20,Kansas,2913314,109,4
6/18/20,Kentucky,4467673,198,2
6/18/20,Louisiana,4648794,0,0
6/18/20,Maine,1344212,41,0
6/18/20,Maryland,6045680,260,25
6/18/20,Massachusetts,6892503,269,35
6/18/20,Michigan,9986857,297,25
6/18/20,Minnesota,5639632,380,18
6/18/20,Mississippi,2976149,0,0
6/18/20,Missouri,6137428,273,35
6/18/20,Montana,1068778,25,0
6/18/20,Nebraska,1934408,183,5
6/18/20,Nevada,3080156,315,2
6/18/20,New Hampshire,1359711,16,1
6/18/20,New Jersey,8882190,379,34
6/18/20,New Mexico,2096829,56,0
6/18/20,New York,26161672,618,24
6/18/20,North Carolina,10488084,1233,7
6/18/20,North Dakota,762062,27,1
6/18/20,Ohio,11689100,700,22
6/18/20,Oklahoma,3956971,451,2
6/18/20,Oregon,4217737,148,4
6/18/20,Pennsylvania,12801989,394,42
6/18/20,Rhode Island,1059361,0,0
6/18/20,South Carolina,5148714,982,4
6/18/20,South Dakota,884659,59,0
6/18/20,Tennessee,6829174,656,10
6/18/20,Texas,28995881,3560,40
6/18/20,Utah,3205958,401,2
6/18/20,Vermont,623989,5,1
6/18/20,Virginia,8535519,463,3
6/18/20,Washington,7614893,386,19
6/18/20,West Virginia,1792147,42,0
6/18/20,Wisconsin,5822434,420,6
6/18/20,Wyoming,578759,30,0
6/19/20,Alabama,4903185,787,11
6/19/20,Alaska,731545,13,0
6/19/20,Arizona,7278717,3465,38
6/19/20,Arkansas,3017804,605,6
6/19/20,California,39512223,3729,71
6/19/20,Colorado,5758736,286,5
6/19/20,Connecticut,3565287,114,12
6/19/20,Delaware,973764,109,2
6/19/20,District of Columbia,705749,49,3
6/19/20,Florida,21477737,3819,43
6/19/20,Georgia,10617423,1338,30
6/19/20,Hawaii,1415872,27,0
6/19/20,Idaho,1787065,128,0
6/19/20,Illinois,12671821,689,43
6/19/20,Indiana,6732219,308,23
6/19/20,Iowa,3155070,411,1
6/19/20,Kansas,2913314,268,2
6/19/20,Kentucky,4467673,254,2
6/19/20,Louisiana,4648794,336,22
6/19/20,Maine,1344212,36,0
6/19/20,Maryland,6045680,319,15
6/19/20,Massachusetts,6892503,240,30
6/19/20,Michigan,9986857,290,6
6/19/20,Minnesota,5639632,357,19
6/19/20,Mississippi,2976149,0,0
6/19/20,Missouri,6137428,254,14
6/19/20,Montana,1068778,11,0
6/19/20,Nebraska,1934408,174,5
6/19/20,Nevada,3080156,355,4
6/19/20,New Hampshire,1359711,36,6
6/19/20,New Jersey,8882190,378,33
6/19/20,New Mexico,2096829,130,12
6/19/20,New York,26161672,796,21
6/19/20,North Carolina,10488084,1618,14
6/19/20,North Dakota,762062,33,1
6/19/20,Ohio,11689100,609,34
6/19/20,Oklahoma,3956971,352,1
6/19/20,Oregon,4217737,206,1
6/19/20,Pennsylvania,12801989,516,38
6/19/20,Rhode Island,1059361,0,0
6/19/20,South Carolina,5148714,1075,18
6/19/20,South Dakota,884659,49,3
6/19/20,Tennessee,6829174,1092,6
6/19/20,Texas,28995881,4135,29
6/19/20,Utah,3205958,427,3
6/19/20,Vermont,623989,9,0
6/19/20,Virginia,8535519,555,16
6/19/20,Washington,7614893,431,10
6/19/20,West Virginia,1792147,50,0
6/19/20,Wisconsin,5822434,278,11
6/19/20,Wyoming,578759,29,0
6/20/20,Alabama,4903185,543,16
6/20/20,Alaska,731545,21,0
6/20/20,Arizona,7278717,3217,25
6/20/20,Arkansas,3017804,484,10
6/20/20,California,39512223,4381,68
6/20/20,Colorado,5758736,161,4
6/20/20,Connecticut,3565287,155,13
6/20/20,Delaware,973764,68,1
6/20/20,District of Columbia,705749,32,1
6/20/20,Florida,21477737,4045,40
6/20/20,Georgia,10617423,588,7
6/20/20,Hawaii,1415872,0,0
6/20/20,Idaho,1787065,133,0
6/20/20,Illinois,12671821,632,45
6/20/20,Indiana,6732219,315,19
6/20/20,Iowa,3155070,226,0
6/20/20,Kansas,2913314,76,3
6/20/20,Kentucky,4467673,176,2
6/20/20,Louisiana,4648794,865,20
6/20/20,Maine,1344212,24,0
6/20/20,Maryland,6045680,408,22
6/20/20,Massachusetts,6892503,285,28
6/20/20,Michigan,9986857,435,20
6/20/20,Minnesota,5639632,425,11
6/20/20,Mississippi,2976149,0,0
6/20/20,Missouri,6137428,349,10
6/20/20,Montana,1068778,32,0
6/20/20,Nebraska,1934408,108,0
6/20/20,Nevada,3080156,452,7
6/20/20,New Hampshire,1359711,32,2
6/20/20,New Jersey,8882190,349,22
6/20/20,New Mexico,2096829,106,2
6/20/20,New York,26161672,716,79
6/20/20,North Carolina,10488084,1605,13
6/20/20,North Dakota,762062,25,0
6/20/20,Ohio,11689100,530,30
6/20/20,Oklahoma,3956971,331,1
6/20/20,Oregon,4217737,178,1
6/20/20,Pennsylvania,12801989,391,20
6/20/20,Rhode Island,1059361,0,0
6/20/20,South Carolina,5148714,1148,5
6/20/20,South Dakota,884659,67,0
6/20/20,Tennessee,6829174,462,9
6/20/20,Texas,28995881,4187,25
6/20/20,Utah,3205958,493,0
6/20/20,Vermont,623989,3,0
6/20/20,Virginia,8535519,650,5
6/20/20,Washington,7614893,587,10
6/20/20,West Virginia,1792147,32,0
6/20/20,Wisconsin,5822434,385,14
6/20/20,Wyoming,578759,6,0
6/21/20,Alabama,4903185,472,1
6/21/20,Alaska,731545,11,0
6/21/20,Arizona,7278717,2464,3
6/21/20,Arkansas,3017804,408,1
6/21/20,California,39512223,3414,21
6/21/20,Colorado,5758736,191,0
6/21/20,Connecticut,3565287,43,9
6/21/20,Delaware,973764,93,1
6/21/20,District of Columbia,705749,36,2
6/21/20,Florida,21477737,3493,17
6/21/20,Georgia,10617423,716,1
6/21/20,Hawaii,1415872,25,0
6/21/20,Idaho,1787065,0,0
6/21/20,Illinois,12671821,654,22
6/21/20,Indiana,6732219,362,4
6/21/20,Iowa,3155070,467,5
6/21/20,Kansas,2913314,39,1
6/21/20,Kentucky,4467673,120,2
6/21/20,Louisiana,4648794,393,1
6/21/20,Maine,1344212,20,0
6/21/20,Maryland,6045680,350,11
6/21/20,Massachusetts,6892503,119,30
6/21/20,Michigan,9986857,165,3
6/21/20,Minnesota,5639632,439,8
6/21/20,Mississippi,2976149,0,0
6/21/20,Missouri,6137428,396,2
6/21/20,Montana,1068778,19,0
6/21/20,Nebraska,1934408,105,0
6/21/20,Nevada,3080156,264,1
6/21/20,New Hampshire,1359711,25,0
6/21/20,New Jersey,8882190,374,15
6/21/20,New Mexico,2096829,94,3
6/21/20,New York,26161672,664,36
6/21/20,North Carolina,10488084,1411,8
6/21/20,North Dakota,762062,37,1
6/21/20,Ohio,11689100,547,3
6/21/20,Oklahoma,3956971,478,1
6/21/20,Oregon,4217737,187,1
6/21/20,Pennsylvania,12801989,345,4
6/21/20,Rhode Island,1059361,0,0
6/21/20,South Carolina,5148714,905,9
6/21/20,South Dakota,884659,72,0
6/21/20,Tennessee,6829174,537,2
6/21/20,Texas,28995881,3363,8
6/21/20,Utah,3205958,313,2
6/21/20,Vermont,623989,12,0
6/21/20,Virginia,8535519,551,4
6/21/20,Washington,7614893,487,5
6/21/20,West Virginia,1792147,33,1
6/21/20,Wisconsin,5822434,280,0
6/21/20,Wyoming,578759,18,0
6/22/20,Alabama,4903185,433,2
6/22/20,Alaska,731545,6,0
6/22/20,Arizona,7278717,2008,2
6/22/20,Arkansas,3017804,509,2
6/22/20,California,39512223,6108,51
6/22/20,Colorado,5758736,165,4
6/22/20,Connecticut,3565287,30,3
6/22/20,Delaware,973764,48,0
6/22/20,District of Columbia,705749,38,2
6/22/20,Florida,21477737,2925,12
6/22/20,Georgia,10617423,1378,4
6/22/20,Hawaii,1415872,2,0
6/22/20,Idaho,1787065,250,0
6/22/20,Illinois,12671821,464,24
6/22/20,Indiana,6732219,210,13
6/22/20,Iowa,3155070,180,0
6/22/20,Kansas,2913314,292,0
6/22/20,Kentucky,4467673,89,0
6/22/20,Louisiana,4648794,461,11
6/22/20,Maine,1344212,13,0
6/22/20,Maryland,6045680,297,14
6/22/20,Massachusetts,6892503,150,16
6/22/20,Michigan,9986857,238,7
6/22/20,Minnesota,5639632,309,4
6/22/20,Mississippi,2976149,1688,40
6/22/20,Missouri,6137428,109,4
6/22/20,Montana,1068778,17,1
6/22/20,Nebraska,1934408,151,5
6/22/20,Nevada,3080156,288,2
6/22/20,New Hampshire,1359711,13,0
6/22/20,New Jersey,8882190,303,35
6/22/20,New Mexico,2096829,129,0
6/22/20,New York,26161672,552,34
6/22/20,North Carolina,10488084,1163,55
6/22/20,North Dakota,762062,25,0
6/22/20,Ohio,11689100,729,4
6/22/20,Oklahoma,3956971,218,0
6/22/20,Oregon,4217737,146,2
6/22/20,Pennsylvania,12801989,641,3
6/22/20,Rhode Island,1059361,421,0
6/22/20,South Carolina,5148714,1005,6
6/22/20,South Dakota,884659,29,0
6/22/20,Tennessee,6829174,450,5
6/22/20,Texas,28995881,4846,16
6/22/20,Utah,3205958,335,0
6/22/20,Vermont,623989,4,0
6/22/20,Virginia,8535519,471,9
6/22/20,Washington,7614893,184,6
6/22/20,West Virginia,1792147,18,0
6/22/20,Wisconsin,5822434,249,1
6/22/20,Wyoming,578759,33,0
6/23/20,Alabama,4903185,639,23
6/23/20,Alaska,731545,2,0
6/23/20,Arizona,7278717,3779,45
6/23/20,Arkansas,3017804,496,10
6/23/20,California,39512223,6712,60
6/23/20,Colorado,5758736,188,14
6/23/20,Connecticut,3565287,125,14
6/23/20,Delaware,973764,27,69
6/23/20,District of Columbia,705749,36,2
6/23/20,Florida,21477737,3279,65
6/23/20,Georgia,10617423,2192,46
6/23/20,Hawaii,1415872,3,0
6/23/20,Idaho,1787065,0,0
6/23/20,Illinois,12671821,607,36
6/23/20,Indiana,6732219,238,14
6/23/20,Iowa,3155070,326,3
6/23/20,Kansas,2913314,109,2
6/23/20,Kentucky,4467673,309,11
6/23/20,Louisiana,4648794,1361,17
6/23/20,Maine,1344212,25,0
6/23/20,Maryland,6045680,404,15
6/23/20,Massachusetts,6892503,241,18
6/23/20,Michigan,9986857,219,12
6/23/20,Minnesota,5639632,245,8
6/23/20,Mississippi,2976149,569,11
6/23/20,Missouri,6137428,343,8
6/23/20,Montana,1068778,9,0
6/23/20,Nebraska,1934408,136,7
6/23/20,Nevada,3080156,469,3
6/23/20,New Hampshire,1359711,15,4
6/23/20,New Jersey,8882190,260,51
6/23/20,New Mexico,2096829,138,7
6/23/20,New York,26161672,597,62
6/23/20,North Carolina,10488084,675,18
6/23/20,North Dakota,762062,7,1
6/23/20,Ohio,11689100,590,31
6/23/20,Oklahoma,3956971,297,2
6/23/20,Oregon,4217737,191,0
6/23/20,Pennsylvania,12801989,632,38
6/23/20,Rhode Island,1059361,0,0
6/23/20,South Carolina,5148714,906,14
6/23/20,South Dakota,884659,27,2
6/23/20,Tennessee,6829174,817,11
6/23/20,Texas,28995881,5142,29
6/23/20,Utah,3205958,290,4
6/23/20,Vermont,623989,1,0
6/23/20,Virginia,8535519,529,25
6/23/20,Washington,7614893,516,8
6/23/20,West Virginia,1792147,40,3
6/23/20,Wisconsin,5822434,263,5
6/23/20,Wyoming,578759,24,0
6/24/20,Alabama,4903185,954,25
6/24/20,Alaska,731545,29,0
6/24/20,Arizona,7278717,1812,71
6/24/20,Arkansas,3017804,649,3
6/24/20,California,39512223,4547,99
6/24/20,Colorado,5758736,262,2
6/24/20,Connecticut,3565287,16,10
6/24/20,Delaware,973764,40,1
6/24/20,District of Columbia,705749,34,4
6/24/20,Florida,21477737,5507,43
6/24/20,Georgia,10617423,1936,4
6/24/20,Hawaii,1415872,14,0
6/24/20,Idaho,1787065,147,0
6/24/20,Illinois,12671821,720,63
6/24/20,Indiana,6732219,269,9
6/24/20,Iowa,3155070,132,1
6/24/20,Kansas,2913314,393,0
6/24/20,Kentucky,4467673,222,1
6/24/20,Louisiana,4648794,877,18
6/24/20,Maine,1344212,21,1
6/24/20,Maryland,6045680,330,17
6/24/20,Massachusetts,6892503,170,48
6/24/20,Michigan,9986857,339,5
6/24/20,Minnesota,5639632,291,4
6/24/20,Mississippi,2976149,526,22
6/24/20,Missouri,6137428,75,10
6/24/20,Montana,1068778,21,0
6/24/20,Nebraska,1934408,126,1
6/24/20,Nevada,3080156,365,2
6/24/20,New Hampshire,1359711,26,4
6/24/20,New Jersey,8882190,178,51
6/24/20,New Mexico,2096829,136,4
6/24/20,New York,26161672,581,27
6/24/20,North Carolina,10488084,1888,29
6/24/20,North Dakota,762062,42,0
6/24/20,Ohio,11689100,632,20
6/24/20,Oklahoma,3956971,479,1
6/24/20,Oregon,4217737,170,3
6/24/20,Pennsylvania,12801989,477,54
6/24/20,Rhode Island,1059361,0,0
6/24/20,South Carolina,5148714,1325,10
6/24/20,South Dakota,884659,66,1
6/24/20,Tennessee,6829174,847,14
6/24/20,Texas,28995881,5200,34
6/24/20,Utah,3205958,385,0
6/24/20,Vermont,623989,20,0
6/24/20,Virginia,8535519,520,16
6/24/20,Washington,7614893,476,9
6/24/20,West Virginia,1792147,38,0
6/24/20,Wisconsin,5822434,432,7
6/24/20,Wyoming,578759,28,0
6/25/20,Alabama,4903185,1129,1
6/25/20,Alaska,731545,24,0
6/25/20,Arizona,7278717,3091,28
6/25/20,Arkansas,3017804,483,0
6/25/20,California,39512223,5088,81
6/25/20,Colorado,5758736,324,2
6/25/20,Connecticut,3565287,81,11
6/25/20,Delaware,973764,89,2
6/25/20,District of Columbia,705749,31,2
6/25/20,Florida,21477737,5004,46
6/25/20,Georgia,10617423,1414,46
6/25/20,Hawaii,1415872,16,0
6/25/20,Idaho,1787065,463,1
6/25/20,Illinois,12671821,901,40
6/25/20,Indiana,6732219,515,8
6/25/20,Iowa,3155070,768,6
6/25/20,Kansas,2913314,177,2
6/25/20,Kentucky,4467673,255,8
6/25/20,Louisiana,4648794,936,12
6/25/20,Maine,1344212,53,0
6/25/20,Maryland,6045680,440,16
6/25/20,Massachusetts,6892503,233,27
6/25/20,Michigan,9986857,437,19
6/25/20,Minnesota,5639632,361,9
6/25/20,Mississippi,2976149,1092,5
6/25/20,Missouri,6137428,409,2
6/25/20,Montana,1068778,39,0
6/25/20,Nebraska,1934408,141,3
6/25/20,Nevada,3080156,497,1
6/25/20,New Hampshire,1359711,40,10
6/25/20,New Jersey,8882190,-310,1796
6/25/20,New Mexico,2096829,201,5
6/25/20,New York,26161672,749,41
6/25/20,North Carolina,10488084,945,11
6/25/20,North Dakota,762062,31,0
6/25/20,Ohio,11689100,892,17
6/25/20,Oklahoma,3956971,438,3
6/25/20,Oregon,4217737,124,2
6/25/20,Pennsylvania,12801989,456,39
6/25/20,Rhode Island,1059361,0,0
6/25/20,South Carolina,5148714,1125,10
6/25/20,South Dakota,884659,60,3
6/25/20,Tennessee,6829174,797,10
6/25/20,Texas,28995881,6426,47
6/25/20,Utah,3205958,460,0
6/25/20,Vermont,623989,7,0
6/25/20,Virginia,8535519,432,14
6/25/20,Washington,7614893,492,7
6/25/20,West Virginia,1792147,65,0
6/25/20,Wisconsin,5822434,464,9
6/25/20,Wyoming,578759,44,0
6/26/20,Alabama,4903185,964,7
6/26/20,Alaska,731545,20,2
6/26/20,Arizona,7278717,3378,41
6/26/20,Arkansas,3017804,914,9
6/26/20,California,39512223,5732,62
6/26/20,Colorado,5758736,317,4
6/26/20,Connecticut,3565287,73,9
6/26/20,Delaware,973764,35,0
6/26/20,District of Columbia,705749,26,3
6/26/20,Florida,21477737,8938,39
6/26/20,Georgia,10617423,1618,23
6/26/20,Hawaii,1415872,13,0
6/26/20,Idaho,1787065,0,0
6/26/20,Illinois,12671821,866,37
6/26/20,Indiana,6732219,485,9
6/26/20,Iowa,3155070,349,8
6/26/20,Kansas,2913314,355,3
6/26/20,Kentucky,4467673,255,7
6/26/20,Louisiana,4648794,1353,26
6/26/20,Maine,1344212,28,0
6/26/20,Maryland,6045680,338,16
6/26/20,Massachusetts,6892503,230,49
6/26/20,Michigan,9986857,318,1
6/26/20,Minnesota,5639632,491,5
6/26/20,Mississippi,2976149,550,6
6/26/20,Missouri,6137428,530,9
6/26/20,Montana,1068778,26,1
6/26/20,Nebraska,1934408,175,6
6/26/20,Nevada,3080156,381,3
6/26/20,New Hampshire,1359711,33,8
6/26/20,New Jersey,8882190,393,42
6/26/20,New Mexico,2096829,209,4
6/26/20,New York,26161672,805,18
6/26/20,North Carolina,10488084,1686,12
6/26/20,North Dakota,762062,28,0
6/26/20,Ohio,11689100,987,16
6/26/20,Oklahoma,3956971,399,2
6/26/20,Oregon,4217737,250,5
6/26/20,Pennsylvania,12801989,719,22
6/26/20,Rhode Island,1059361,0,0
6/26/20,South Carolina,5148714,1313,1
6/26/20,South Dakota,884659,56,1
6/26/20,Tennessee,6829174,1214,11
6/26/20,Texas,28995881,5615,37
6/26/20,Utah,3205958,539,1
6/26/20,Vermont,623989,7,0
6/26/20,Virginia,8535519,624,25
6/26/20,Washington,7614893,488,4
6/26/20,West Virginia,1792147,36,0
6/26/20,Wisconsin,5822434,520,0
6/26/20,Wyoming,578759,42,0
6/27/20,Alabama,4903185,888,11
6/27/20,Alaska,731545,18,0
6/27/20,Arizona,7278717,3463,44
6/27/20,Arkansas,3017804,536,10
6/27/20,California,39512223,3848,31
6/27/20,Colorado,5758736,226,1
6/27/20,Connecticut,3565287,147,4
6/27/20,Delaware,973764,71,0
6/27/20,District of Columbia,705749,31,2
6/27/20,Florida,21477737,9580,24
6/27/20,Georgia,10617423,1400,6
6/27/20,Hawaii,1415872,6,1
6/27/20,Idaho,1787065,457,1
6/27/20,Illinois,12671821,787,26
6/27/20,Indiana,6732219,435,21
6/27/20,Iowa,3155070,356,0
6/27/20,Kansas,2913314,155,3
6/27/20,Kentucky,4467673,306,1
6/27/20,Louisiana,4648794,0,0
6/27/20,Maine,1344212,55,1
6/27/20,Maryland,6045680,335,18
6/27/20,Massachusetts,6892503,366,28
6/27/20,Michigan,9986857,348,19
6/27/20,Minnesota,5639632,416,6
6/27/20,Mississippi,2976149,465,13
6/27/20,Missouri,6137428,325,5
6/27/20,Montana,1068778,23,0
6/27/20,Nebraska,1934408,247,1
6/27/20,Nevada,3080156,1099,2
6/27/20,New Hampshire,1359711,46,2
6/27/20,New Jersey,8882190,293,34
6/27/20,New Mexico,2096829,211,2
6/27/20,New York,26161672,703,17
6/27/20,North Carolina,10488084,1654,5
6/27/20,North Dakota,762062,37,0
6/27/20,Ohio,11689100,817,16
6/27/20,Oklahoma,3956971,299,7
6/27/20,Oregon,4217737,276,0
6/27/20,Pennsylvania,12801989,586,24
6/27/20,Rhode Island,1059361,0,0
6/27/20,South Carolina,5148714,1604,17
6/27/20,South Dakota,884659,91,3
6/27/20,Tennessee,6829174,789,8
6/27/20,Texas,28995881,5721,34
6/27/20,Utah,3205958,449,1
6/27/20,Vermont,623989,2,0
6/27/20,Virginia,8535519,677,24
6/27/20,Washington,7614893,545,6
6/27/20,West Virginia,1792147,52,1
6/27/20,Wisconsin,5822434,539,11
6/27/20,Wyoming,578759,24,0
6/28/20,Alabama,4903185,359,0
6/28/20,Alaska,731545,29,0
6/28/20,Arizona,7278717,3797,14
6/28/20,Arkansas,3017804,529,5
6/28/20,California,39512223,4795,33
6/28/20,Colorado,5758736,284,2
6/28/20,Connecticut,3565287,98,5
6/28/20,Delaware,973764,131,0
6/28/20,District of Columbia,705749,32,2
6/28/20,Florida,21477737,8526,29
6/28/20,Georgia,10617423,948,2
6/28/20,Hawaii,1415872,27,0
6/28/20,Idaho,1787065,0,0
6/28/20,Illinois,12671821,646,15
6/28/20,Indiana,6732219,355,3
6/28/20,Iowa,3155070,445,2
6/28/20,Kansas,2913314,230,1
6/28/20,Kentucky,4467673,65,4
6/28/20,Louisiana,4648794,1467,9
6/28/20,Maine,1344212,35,0
6/28/20,Maryland,6045680,327,8
6/28/20,Massachusetts,6892503,226,19
6/28/20,Michigan,9986857,254,4
6/28/20,Minnesota,5639632,516,8
6/28/20,Mississippi,2976149,361,4
6/28/20,Missouri,6137428,174,0
6/28/20,Montana,1068778,11,0
6/28/20,Nebraska,1934408,125,0
6/28/20,Nevada,3080156,821,0
6/28/20,New Hampshire,1359711,30,0
6/28/20,New Jersey,8882190,355,27
6/28/20,New Mexico,2096829,184,1
6/28/20,New York,26161672,616,5
6/28/20,North Carolina,10488084,1436,-1
6/28/20,North Dakota,762062,37,1
6/28/20,Ohio,11689100,854,3
6/28/20,Oklahoma,3956971,301,1
6/28/20,Oregon,4217737,247,0
6/28/20,Pennsylvania,12801989,417,3
6/28/20,Rhode Island,1059361,0,0
6/28/20,South Carolina,5148714,1381,5
6/28/20,South Dakota,884659,55,0
6/28/20,Tennessee,6829174,0,0
6/28/20,Texas,28995881,4828,15
6/28/20,Utah,3205958,350,0
6/28/20,Vermont,623989,1,0
6/28/20,Virginia,8535519,489,8
6/28/20,Washington,7614893,350,0
6/28/20,West Virginia,1792147,50,0
6/28/20,Wisconsin,5822434,457,0
6/28/20,Wyoming,578759,25,0
6/29/20,Alabama,4903185,1718,7
6/29/20,Alaska,731545,21,0
6/29/20,Arizona,7278717,626,4
6/29/20,Arkansas,3017804,420,1
6/29/20,California,39512223,8159,51
6/29/20,Colorado,5758736,204,5
6/29/20,Connecticut,3565287,105,4
6/29/20,Delaware,973764,144,0
6/29/20,District of Columbia,705749,44,1
6/29/20,Florida,21477737,5271,28
6/29/20,Georgia,10617423,774,4
6/29/20,Hawaii,1415872,1,0
6/29/20,Idaho,1787065,431,0
6/29/20,Illinois,12671821,723,14
6/29/20,Indiana,6732219,298,5
6/29/20,Iowa,3155070,325,5
6/29/20,Kansas,2913314,362,4
6/29/20,Kentucky,4467673,115,2
6/29/20,Louisiana,4648794,845,5
6/29/20,Maine,1344212,28,1
6/29/20,Maryland,6045680,477,9
6/29/20,Massachusetts,6892503,99,35
6/29/20,Michigan,9986857,276,4
6/29/20,Minnesota,5639632,312,10
6/29/20,Mississippi,2976149,675,20
6/29/20,Missouri,6137428,466,2
6/29/20,Montana,1068778,56,0
6/29/20,Nebraska,1934408,141,2
6/29/20,Nevada,3080156,734,4
6/29/20,New Hampshire,1359711,14,0
